,date,open,close,high,low,volume,code
54,2017-03-27,374.954,367.951,378.092,367.534,53690.0,600519
55,2017-03-28,369.049,369.35,370.214,365.853,41187.0,600519
56,2017-03-29,370.078,372.643,374.731,369.0,37299.0,600519
57,2017-03-30,372.011,375.061,375.79,371.623,31612.0,600519
58,2017-03-31,375.119,375.275,376.868,373.157,24474.0,600519
59,2017-04-05,374.595,378.48,383.657,373.954,40789.0,600519
60,2017-04-06,377.849,380.666,381.724,375.537,28857.0,600519
61,2017-04-07,381.715,381.598,382.696,378.422,24097.0,600519
62,2017-04-10,382.696,378.033,382.696,376.868,28869.0,600519
63,2017-04-11,376.916,374.236,379.49,369.68,43530.0,600519
64,2017-04-12,374.236,379.034,379.782,373.76,27002.0,600519
65,2017-04-13,379.568,386.96,387.154,379.306,45648.0,600519
66,2017-04-14,387.97,384.104,388.407,383.667,23646.0,600519
67,2017-04-17,379.782,384.434,386.853,377.402,28793.0,600519
68,2017-04-18,383.278,393.04,394.886,383.278,49581.0,600519
69,2017-04-19,391.437,394.099,397.362,391.301,37550.0,600519
70,2017-04-20,394.439,403.394,408.367,394.439,50457.0,600519
71,2017-04-21,403.093,389.038,403.676,388.523,49332.0,600519
72,2017-04-24,389.126,387.115,393.38,377.839,50037.0,600519
73,2017-04-25,393.186,406.872,408.115,393.186,76192.0,600519
74,2017-04-26,406.833,405.968,416.381,401.16,56624.0,600519
75,2017-04-27,403.608,409.348,409.863,398.654,28240.0,600519
76,2017-04-28,409.883,401.617,410.864,398.139,49505.0,600519
77,2017-05-02,399.791,400.257,403.093,397.44,23291.0,600519
78,2017-05-03,399.208,405.628,405.677,399.208,20267.0,600519
79,2017-05-04,402.734,404.064,406.473,402.734,26709.0,600519
80,2017-05-05,404.259,404.249,410.65,403.19,37437.0,600519
81,2017-05-08,404.239,393.846,405.036,393.108,40721.0,600519
82,2017-05-09,392.836,397.032,398.12,386.581,52801.0,600519
83,2017-05-10,396.682,398.324,402.549,395.342,26039.0,600519
84,2017-05-11,396.682,400.335,402.802,394.847,30467.0,600519
85,2017-05-12,401.724,401.607,403.385,398.246,22337.0,600519
86,2017-05-15,401.267,407.513,408.29,401.267,33447.0,600519
87,2017-05-16,407.561,417.779,418.848,406.26,50164.0,600519
88,2017-05-17,416.691,414.36,417.847,412.69,27515.0,600519
89,2017-05-18,412.855,417.216,418.343,412.816,24300.0,600519
90,2017-05-19,417.245,428.172,429.124,417.245,38310.0,600519
91,2017-05-22,426.443,429.105,433.213,423.685,35321.0,600519
92,2017-05-23,429.561,441.168,441.431,429.561,48454.0,600519
93,2017-05-24,439.906,437.4,443.383,433.204,40226.0,600519
94,2017-05-25,435.836,437.672,439.964,434.661,28898.0,600519
95,2017-05-26,437.885,438.954,442.528,435.146,27386.0,600519
96,2017-05-31,437.089,430.231,437.575,427.483,44312.0,600519
97,2017-06-01,429.804,436.39,437.04,428.357,40604.0,600519
98,2017-06-02,437.089,434.476,438.012,432.815,21785.0,600519
99,2017-06-05,435.185,431.659,436.118,429.658,19241.0,600519
100,2017-06-06,432.203,435.943,436.118,431.455,20402.0,600519
101,2017-06-07,436.234,446.19,446.802,436.234,38834.0,600519
102,2017-06-08,448.084,450.988,451.076,445.345,28951.0,600519
103,2017-06-09,450.92,452.377,457.292,449.716,31430.0,600519
104,2017-06-12,453.601,459.312,461.799,451.659,35109.0,600519
105,2017-06-13,459.478,459.468,460.886,453.601,24237.0,600519
106,2017-06-14,459.225,460.779,463.8,456.981,33768.0,600519
107,2017-06-15,461.372,450.979,461.838,450.687,50202.0,600519
108,2017-06-16,448.259,449.357,454.077,448.026,33331.0,600519
109,2017-06-19,448.706,456.68,456.894,448.706,38536.0,600519
110,2017-06-20,459.429,452.921,461.255,452.3,34505.0,600519
111,2017-06-21,456.078,459.147,459.429,452.659,42038.0,600519
112,2017-06-22,459.448,459.186,464.218,457.681,38242.0,600519
113,2017-06-23,459.293,459.167,461.255,454.893,31303.0,600519
114,2017-06-26,459.439,470.774,471.085,458.458,52932.0,600519
115,2017-06-27,468.967,470.211,471.085,467.054,27980.0,600519
116,2017-06-28,470.201,461.663,470.201,459.429,37728.0,600519
117,2017-06-29,462.634,459.439,463.654,456.515,35092.0,600519
118,2017-06-30,457.982,458.312,460.556,454.378,22427.0,600519
119,2017-07-03,460.595,447.161,460.595,444.762,49628.0,600519
120,2017-07-04,445.792,438.954,446.802,436.118,56488.0,600519
121,2017-07-05,440.013,446.928,447.123,440.013,37540.0,600519
122,2017-07-06,444.966,442.897,446.996,437.672,42044.0,600519
123,2017-07-07,444.735,439.726,444.785,435.023,37796.0,600519
124,2017-07-10,440.624,448.107,448.531,436.768,36624.0,600519
125,2017-07-11,448.137,456.646,458.076,447.644,44601.0,600519
126,2017-07-12,459.279,451.065,459.466,448.63,28950.0,600519
127,2017-07-13,448.975,449.774,455.443,447.329,25951.0,600519
128,2017-07-14,449.863,450.02,452.337,446.707,17726.0,600519
129,2017-07-17,450.641,443.769,451.627,440.032,35263.0,600519
130,2017-07-18,445.662,446.214,447.634,441.728,30684.0,600519
131,2017-07-19,447.644,450.464,457.129,446.461,56259.0,600519
132,2017-07-20,449.478,459.939,460.354,449.478,46634.0,600519
133,2017-07-21,460.423,466.575,468.36,457.169,46792.0,600519
134,2017-07-24,468.232,471.111,478.555,468.232,42716.0,600519
135,2017-07-25,475.449,471.269,476.041,469.435,21929.0,600519
136,2017-07-26,471.357,465.027,474.887,460.028,31470.0,600519
137,2017-07-27,465.027,467.236,469.188,464.505,19595.0,600519
138,2017-07-28,464.406,477.145,477.293,461.162,46618.0,600519
139,2017-07-31,477.224,474.483,481.129,474.266,38412.0,600519
140,2017-08-01,474.266,473.517,476.238,470.716,27501.0,600519
141,2017-08-02,473.319,476.08,478.092,471.811,26774.0,600519
142,2017-08-03,476.909,470.539,480.034,468.971,31768.0,600519
143,2017-08-04,470.322,467.009,472.274,465.984,18681.0,600519
144,2017-08-07,465.885,474.818,475.646,464.534,23099.0,600519
145,2017-08-08,475.252,475.824,477.441,472.787,16051.0,600519
146,2017-08-09,478.052,483.978,486.078,475.282,41794.0,600519
147,2017-08-10,484.215,484.747,492.606,482.154,35364.0,600519
148,2017-08-11,482.154,477.283,489.598,476.711,36572.0,600519
149,2017-08-14,478.417,492.832,493.099,478.417,39331.0,600519
150,2017-08-15,493.109,489.026,494.085,488.08,27163.0,600519
151,2017-08-16,491.028,489.539,491.817,486.098,18587.0,600519
152,2017-08-17,490.634,485.792,490.634,482.943,25846.0,600519
153,2017-08-18,485.901,482.795,487.518,481.168,23857.0,600519
154,2017-08-21,481.168,482.874,487.478,480.123,23546.0,600519
155,2017-08-22,480.576,480.399,482.627,469.336,42457.0,600519
156,2017-08-23,478.654,487.094,487.705,477.54,27214.0,600519
157,2017-08-24,487.074,485.911,489.45,485.132,18156.0,600519
158,2017-08-25,486.542,486.088,487.331,482.47,17297.0,600519
159,2017-08-28,486.098,485.151,490.328,484.156,29021.0,600519
160,2017-08-29,486.118,482.588,487.952,481.178,25176.0,600519
161,2017-08-30,482.844,486.068,486.838,482.312,18503.0,600519
162,2017-08-31,487.123,484.274,487.952,482.943,18736.0,600519
163,2017-09-01,483.337,488.248,489.332,483.17,31451.0,600519
164,2017-09-04,488.248,485.526,489.707,484.392,18931.0,600519
165,2017-09-05,485.98,483.13,487.074,482.647,22622.0,600519
166,2017-09-06,483.14,478.19,485.871,478.052,33006.0,600519
167,2017-09-07,478.516,474.532,480.083,473.339,33320.0,600519
168,2017-09-08,471.555,467.729,473.773,467.364,41173.0,600519
169,2017-09-11,464.495,471.624,475.469,463.4,45374.0,600519
170,2017-09-12,472.787,478.121,479.196,471.702,34341.0,600519
171,2017-09-13,478.21,484.747,485.309,474.641,33075.0,600519
172,2017-09-14,486.088,483.84,487.114,482.144,19399.0,600519
173,2017-09-15,485.605,482.982,485.605,481.168,16039.0,600519
174,2017-09-18,483.278,491.984,493.493,483.278,42206.0,600519
175,2017-09-19,493.296,489.993,495.465,489.066,23054.0,600519
176,2017-09-20,489.943,489.253,493.02,489.056,17318.0,600519
177,2017-09-21,488.997,491.787,493.572,485.98,19402.0,600519
178,2017-09-22,489.943,492.931,493.178,488.859,16343.0,600519
179,2017-09-25,493.306,500.139,501.085,493.296,32697.0,600519
180,2017-09-26,499.596,502.16,502.86,496.55,25470.0,600519
181,2017-09-27,501.795,501.095,503.876,498.985,16671.0,600519
182,2017-09-28,500.099,511.202,512.917,500.05,25969.0,600519
183,2017-09-29,508.776,510.393,518.518,508.283,22436.0,600519
184,2017-10-09,517.196,520.381,528.052,512.819,34891.0,600519
185,2017-10-10,519.671,532.499,532.923,519.632,31006.0,600519
186,2017-10-11,530.567,537.902,543.533,530.567,33406.0,600519
187,2017-10-12,537.37,536.473,539.835,532.618,19646.0,600519
188,2017-10-13,537.37,548.364,548.808,534.422,27858.0,600519
189,2017-10-16,552.15,552.84,558.727,548.088,29909.0,600519
190,2017-10-17,553.116,548.936,553.116,546.244,20977.0,600519
191,2017-10-18,546.441,552.87,554.714,546.441,19178.0,600519
192,2017-10-19,553.146,574.444,576.958,552.87,40658.0,600519
193,2017-10-20,572.866,566.289,572.866,563.755,31534.0,600519
194,2017-10-23,566.871,565.382,572.373,560.048,23771.0,600519
195,2017-10-24,563.992,559.387,565.767,555.72,31274.0,600519
196,2017-10-25,561.774,557.751,563.677,554.191,25076.0,600519
197,2017-10-26,596.53,596.619,604.418,583.623,115434.0,600519
198,2017-10-27,593.681,640.535,645.83,591.63,84383.0,600519
199,2017-10-30,634.047,613.371,634.984,612.306,81007.0,600519
200,2017-10-31,613.302,609.378,618.814,603.314,51875.0,600519
201,2017-11-01,612.188,614.288,622.698,610.551,43435.0,600519
202,2017-11-02,618.173,618.143,620.963,612.306,34249.0,600519
203,2017-11-03,619.849,630.222,634.432,619.849,48188.0,600519
204,2017-11-06,632.519,643.917,648.413,631.237,48513.0,600519
205,2017-11-07,641.472,633.081,647.95,629.246,55564.0,600519
206,2017-11-08,633.337,641.275,645.337,633.337,43951.0,600519
207,2017-11-09,638.928,640.969,644.992,635.586,33641.0,600519
208,2017-11-10,641.324,668.459,673.832,641.324,74078.0,600519
209,2017-11-13,670.48,678.25,683.081,666.339,49869.0,600519
210,2017-11-14,677.52,669.248,677.599,667.867,46366.0,600519
211,2017-11-15,669.248,678.447,680.33,664.564,45036.0,600519
212,2017-11-16,676.406,709.043,709.881,676.406,60716.0,600519
213,2017-11-17,686.256,680.587,699.074,668.281,123861.0,600519
214,2017-11-20,667.325,669.642,676.002,650.76,88305.0,600519
215,2017-11-21,659.634,667.769,679.157,652.752,96016.0,600519
216,2017-11-22,667.522,641.413,678.368,640.9,128498.0,600519
217,2017-11-23,633.012,624.858,636.956,621.397,109599.0,600519
218,2017-11-24,626.997,621.219,633.505,613.519,76541.0,600519
219,2017-11-27,625.124,612.592,627.421,604.428,63548.0,600519
220,2017-11-28,616.309,639.155,639.796,615.264,70291.0,600519
221,2017-11-29,640.841,629.186,642.842,625.134,46763.0,600519
222,2017-11-30,626.613,622.166,639.401,617.236,38019.0,600519
223,2017-12-01,629.078,613.637,630.044,611.448,47192.0,600519
224,2017-12-04,615.215,628.861,635.083,608.086,54267.0,600519
225,2017-12-05,625.124,624.099,638.336,621.308,47465.0,600519
226,2017-12-06,622.659,616.26,635.083,611.32,58174.0,600519
227,2017-12-07,616.201,608.056,616.24,606.646,51032.0,600519
228,2017-12-08,606.804,618.498,620.046,606.804,45503.0,600519
229,2017-12-11,622.166,641.876,642.823,622.166,72849.0,600519
230,2017-12-12,649.478,642.202,649.547,641.906,47889.0,600519
231,2017-12-13,645.82,658.855,660.62,641.61,48502.0,600519
232,2017-12-14,660.6,655.246,661.902,651.253,31967.0,600519
233,2017-12-15,654.704,644.637,658.599,641.669,32255.0,600519
234,2017-12-18,650.76,656.449,660.423,649.36,39162.0,600519
235,2017-12-19,653.718,657.751,663.026,651.746,44072.0,600519
236,2017-12-20,660.521,675.321,677.244,654.734,63601.0,600519
237,2017-12-21,673.438,672.196,677.796,666.043,46680.0,600519
238,2017-12-22,670.48,673.359,676.297,667.532,28317.0,600519
239,2017-12-25,676.396,678.486,686.552,674.148,36214.0,600519
240,2017-12-26,678.546,671.279,683.288,667.029,31867.0,600519
241,2017-12-27,675.272,654.882,675.272,653.225,37722.0,600519
242,2017-12-28,677.382,708.628,709.821,661.922,124141.0,600519
243,2017-12-29,707.948,687.725,716.329,681.918,76038.0,600519
244,2018-01-02,690.2,693.996,700.218,680.232,49612.0,600519
245,2018-01-03,691.679,705.838,711.3,689.944,52019.0,600519
246,2018-01-04,711.3,726.751,733.091,709.259,72205.0,600519
247,2018-01-05,730.626,728.023,735.586,718.025,39989.0,600519
248,2018-01-08,724.73,741.6,745.909,724.73,52204.0,600519
249,2018-01-09,741.679,771.565,772.038,741.679,64591.0,600519
250,2018-01-10,774.01,774.71,777.836,762.651,47714.0,600519
251,2018-01-11,775.982,763.963,776.968,761.192,50656.0,600519
252,2018-01-12,762.937,777.382,777.757,756.282,45988.0,600519
253,2018-01-15,782.352,774.375,787.873,768.114,52473.0,600519
254,2018-01-16,769.553,762.119,777.57,757.248,65428.0,600519
255,2018-01-17,759.22,737.459,763.164,728.171,90709.0,600519
256,2018-01-18,737.459,740.23,754.29,733.673,58978.0,600519
257,2018-01-19,742.359,739.678,748.275,728.674,50925.0,600519
258,2018-01-22,741.285,762.809,763.164,741.285,67126.0,600519
259,2018-01-23,766.921,762.947,769.08,757.84,49549.0,600519
260,2018-01-24,765.57,753.758,765.59,747.98,43298.0,600519
261,2018-01-25,750.346,758.392,765.136,740.486,50040.0,600519
262,2018-01-26,756.499,766.339,766.516,753.304,43978.0,600519
263,2018-01-29,767.857,726.012,768.755,724.71,74535.0,600519
264,2018-01-30,725.696,731.691,738.287,719.8,51911.0,600519
265,2018-01-31,728.654,753.836,760.906,728.654,60402.0,600519
266,2018-02-01,756.262,747.122,756.558,742.379,50582.0,600519
267,2018-02-02,741.689,730.034,742.685,714.85,75420.0,600519
268,2018-02-05,717.039,708.175,719.741,695.722,98995.0,600519
269,2018-02-06,693.158,698.936,712.484,693.158,88168.0,600519
270,2018-02-07,709.92,673.862,713.746,672.462,88289.0,600519
271,2018-02-08,672.649,691.176,707.948,672.649,83409.0,600519
272,2018-02-09,670.48,673.862,680.232,648.788,105578.0,600519
273,2018-02-12,681.326,687.715,695.623,675.607,64179.0,600519
274,2018-02-13,695.15,702.012,704.813,694.637,53389.0,600519
275,2018-02-14,709.92,708.392,709.92,702.249,30652.0,600519
276,2018-02-22,717.118,732.056,733.584,713.115,50764.0,600519
277,2018-02-23,736.542,732.085,745.968,726.682,38158.0,600519
278,2018-02-26,736.424,733.101,741.521,722.758,43658.0,600519
279,2018-02-27,738.514,727.648,745.416,726.899,42601.0,600519
280,2018-02-28,721.752,715.461,731.908,708.934,48330.0,600519
281,2018-03-01,717.808,731.582,736.394,713.637,44794.0,600519
282,2018-03-02,727.668,726.1,733.15,719.78,25991.0,600519
283,2018-03-05,727.846,710.029,731.612,706.992,37234.0,600519
284,2018-03-06,714.85,708.204,717.414,687.37,64570.0,600519
285,2018-03-07,704.99,700.099,713.864,699.064,34595.0,600519
286,2018-03-08,704.004,712.641,713.864,698.088,35349.0,600519
287,2018-03-09,717.364,718.005,722.314,713.371,30171.0,600519
288,2018-03-12,719.336,713.815,723.645,712.651,39888.0,600519
289,2018-03-13,712.878,700.405,716.428,700.06,38577.0,600519
290,2018-03-14,699.735,716.704,717.887,697.319,37355.0,600519
291,2018-03-15,717.828,736.019,736.542,717.828,56148.0,600519
292,2018-03-16,737.134,729.492,743.424,728.536,35855.0,600519
293,2018-03-19,733.554,742.931,743.434,728.654,38666.0,600519
294,2018-03-20,739.5,737.262,741.472,729.64,28877.0,600519
295,2018-03-21,739.609,731.612,742.567,729.64,26742.0,600519
296,2018-03-22,733.584,715.915,737.528,713.874,37486.0,600519
297,2018-03-23,691.186,701.105,713.361,690.279,52546.0,600519
298,2018-03-26,698.088,703.501,705.049,692.054,46256.0,600519
299,2018-03-27,712.878,704.734,715.718,694.144,47548.0,600519
300,2018-03-28,690.17,672.501,693.158,659.634,113539.0,600519
301,2018-03-29,672.649,679.453,688.08,649.192,79081.0,600519
302,2018-03-30,676.396,674.049,683.791,670.362,36540.0,600519
303,2018-04-02,670.48,670.539,681.326,664.673,32039.0,600519
304,2018-04-03,668.508,668.419,677.382,665.935,40235.0,600519
305,2018-04-04,672.452,684.294,690.624,670.855,56891.0,600519
306,2018-04-09,687.341,688.524,695.554,680.488,30833.0,600519
307,2018-04-10,694.933,698.108,698.581,688.682,32043.0,600519
308,2018-04-11,700.06,695.485,704.773,693.178,25723.0,600519
309,2018-04-12,694.144,684.481,696.984,682.529,30713.0,600519
310,2018-04-13,688.721,677.244,691.186,675.489,27549.0,600519
311,2018-04-16,671.052,671.841,677.234,667.522,32939.0,600519
312,2018-04-17,675.41,656.873,675.785,656.282,35172.0,600519
313,2018-04-18,661.606,646.461,661.606,635.97,62616.0,600519
314,2018-04-19,650.612,670.441,670.48,647.467,44207.0,600519
315,2018-04-20,671.466,660.876,684.284,658.875,41511.0,600519
316,2018-04-23,656.686,664.574,670.805,656.686,32659.0,600519
317,2018-04-24,666.536,680.222,683.791,665.55,47282.0,600519
318,2018-04-25,679.354,681.296,682.312,673.458,25252.0,600519
319,2018-04-26,682.312,668.735,682.588,663.578,35047.0,600519
320,2018-04-27,675.657,653.255,678.723,645.83,57915.0,600519
321,2018-05-02,650.76,658.48,659.624,636.029,70259.0,600519
322,2018-05-03,656.676,661.488,664.249,648.788,36326.0,600519
323,2018-05-04,661.586,653.59,665.382,651.322,37375.0,600519
324,2018-05-07,650.711,688.396,692.054,648.561,85591.0,600519
325,2018-05-08,688.258,698.906,702.16,688.258,62497.0,600519
326,2018-05-09,699.153,692.123,702.328,687.36,32331.0,600519
327,2018-05-10,693.651,704.191,705.976,693.651,39293.0,600519
328,2018-05-11,708.628,707.968,720.273,705.68,39141.0,600519
329,2018-05-14,713.864,732.016,732.598,713.864,51014.0,600519
330,2018-05-15,735.556,732.657,735.99,723.724,38055.0,600519
331,2018-05-16,729.64,724.237,735.221,723.014,30795.0,600519
332,2018-05-17,724.828,717.197,727.175,713.864,28517.0,600519
333,2018-05-18,713.854,728.97,730.626,711.093,29255.0,600519
334,2018-05-21,733.584,724.533,736.838,722.225,29059.0,600519
335,2018-05-22,724.927,729.216,729.482,719.8,16998.0,600519
336,2018-05-23,729.64,713.647,729.64,713.45,28268.0,600519
337,2018-05-24,709.92,705.384,718.459,703.018,30416.0,600519
338,2018-05-25,702.032,706.824,716.822,702.032,26511.0,600519
339,2018-05-28,707.948,730.034,730.291,705.108,42805.0,600519
340,2018-05-29,728.457,721.19,739.5,721.042,40820.0,600519
341,2018-05-30,717.039,715.708,726.978,709.969,37147.0,600519
342,2018-05-31,720.027,740.614,741.097,720.017,71852.0,600519
343,2018-06-01,740.614,734.679,744.41,728.417,36177.0,600519
344,2018-06-04,741.817,771.022,771.939,735.438,73805.0,600519
345,2018-06-05,775.489,777.017,783.574,766.349,52629.0,600519
346,2018-06-06,776.968,774.75,789.737,771.348,48969.0,600519
347,2018-06-07,778.92,770.036,784.412,767.995,39167.0,600519
348,2018-06-08,769.08,767.059,774.897,759.22,34958.0,600519
349,2018-06-11,765.185,764.87,774.996,757.573,36547.0,600519
350,2018-06-12,767.108,788.001,792.251,765.629,55287.0,600519
351,2018-06-13,788.8,779.265,791.383,777.836,35244.0,600519
352,2018-06-14,778.94,775.124,782.687,764.328,36159.0,600519
353,2018-06-15,773.2,773.33,778.58,769.1,31707.0,600519
354,2018-06-19,769.0,738.0,769.0,737.0,60195.0,600519
355,2018-06-20,741.0,763.59,765.0,741.0,45838.0,600519
356,2018-06-21,765.22,759.32,778.89,758.77,39182.0,600519
357,2018-06-22,754.0,766.53,767.0,750.0,28854.0,600519
358,2018-06-25,766.0,765.56,778.97,764.9,32934.0,600519
359,2018-06-26,765.31,754.8,769.88,747.0,46577.0,600519
360,2018-06-27,752.0,722.44,757.0,721.0,57298.0,600519
361,2018-06-28,714.0,710.93,719.0,697.0,50833.0,600519
362,2018-06-29,712.3,731.46,732.3,705.0,32929.0,600519
363,2018-07-02,734.52,711.55,739.33,703.0,37558.0,600519
364,2018-07-03,709.76,694.92,715.78,678.23,82837.0,600519
365,2018-07-04,692.0,690.91,700.0,688.0,37990.0,600519
366,2018-07-05,700.0,702.39,716.2,700.0,47123.0,600519
367,2018-07-06,707.0,714.12,720.93,699.26,44156.0,600519
368,2018-07-09,720.03,727.24,729.86,719.73,40572.0,600519
369,2018-07-10,729.0,725.76,731.5,713.33,29010.0,600519
370,2018-07-11,710.0,719.58,724.0,702.22,24278.0,600519
371,2018-07-12,718.0,737.54,741.17,718.0,40170.0,600519
372,2018-07-13,742.3,746.99,748.1,735.12,28907.0,600519
373,2018-07-16,752.3,754.68,764.11,751.03,32474.0,600519
374,2018-07-17,757.0,742.43,757.0,736.02,27806.0,600519
375,2018-07-18,742.43,737.44,749.69,735.0,24521.0,600519
376,2018-07-19,739.0,740.95,743.95,735.02,18078.0,600519
377,2018-07-20,741.5,741.13,743.13,728.0,30548.0,600519
378,2018-07-23,736.0,732.07,741.15,720.01,35969.0,600519
379,2018-07-24,732.68,745.4,747.3,723.0,41808.0,600519
380,2018-07-25,746.95,743.81,749.88,740.01,21743.0,600519
381,2018-07-26,748.9,735.62,748.9,734.23,23067.0,600519
382,2018-07-27,736.0,738.56,744.3,730.0,20913.0,600519
383,2018-07-30,738.9,719.21,740.66,715.0,42171.0,600519
384,2018-07-31,720.3,726.44,727.88,719.21,20683.0,600519
385,2018-08-01,731.4,714.94,732.3,714.11,25237.0,600519
386,2018-08-02,715.97,695.84,715.97,687.88,55001.0,600519
387,2018-08-03,695.0,678.99,695.0,676.2,47336.0,600519
388,2018-08-06,677.0,669.68,684.0,662.25,45248.0,600519
389,2018-08-07,672.3,686.28,687.83,662.02,39085.0,600519
390,2018-08-08,687.02,676.22,689.0,671.87,29685.0,600519
391,2018-08-09,671.0,691.88,694.5,670.12,34485.0,600519
392,2018-08-10,691.88,687.18,694.77,684.2,23817.0,600519
393,2018-08-13,683.0,679.22,683.0,666.68,34570.0,600519
394,2018-08-14,679.22,680.13,684.5,673.51,21696.0,600519
395,2018-08-15,679.8,662.8,680.0,661.0,34997.0,600519
396,2018-08-16,652.0,648.44,668.5,640.0,59939.0,600519
397,2018-08-17,657.5,634.86,657.5,630.01,46574.0,600519
398,2018-08-20,632.45,644.79,645.55,616.86,48852.0,600519
399,2018-08-21,647.0,671.49,672.3,647.0,52249.0,600519
400,2018-08-22,671.0,667.7,673.2,663.0,20675.0,600519
401,2018-08-23,671.7,670.21,678.5,665.18,27357.0,600519
402,2018-08-24,669.0,660.3,669.0,656.46,26090.0,600519
403,2018-08-27,662.0,687.3,687.3,662.0,48016.0,600519
404,2018-08-28,693.0,681.0,693.78,678.55,32488.0,600519
405,2018-08-29,682.0,685.85,688.88,679.1,27404.0,600519
406,2018-08-30,688.21,680.4,692.6,679.01,33788.0,600519
407,2018-08-31,676.25,659.19,677.0,656.5,58980.0,600519
408,2018-09-03,652.0,666.21,667.67,650.8,30179.0,600519
409,2018-09-04,666.8,675.04,676.0,661.6,21540.0,600519
410,2018-09-05,675.0,657.79,676.99,657.0,28983.0,600519
411,2018-09-06,652.0,644.0,659.26,640.0,42370.0,600519
412,2018-09-07,645.5,650.97,658.03,645.14,29240.0,600519
413,2018-09-10,652.2,644.8,653.81,640.7,21202.0,600519
414,2018-09-11,645.57,646.0,650.97,640.63,19496.0,600519
415,2018-09-12,643.0,630.0,644.87,628.01,41157.0,600519
416,2018-09-13,638.0,631.98,642.0,620.0,47713.0,600519
417,2018-09-14,633.98,642.9,649.78,628.53,40900.0,600519
418,2018-09-17,645.0,645.81,652.96,641.06,29112.0,600519
419,2018-09-18,643.0,666.7,668.0,642.22,37858.0,600519
420,2018-09-19,666.58,681.42,686.0,666.0,48221.0,600519
421,2018-09-20,685.2,678.55,686.9,677.36,27519.0,600519
422,2018-09-21,682.0,700.01,700.01,680.01,42617.0,600519
